time,latitude,longitude,depth,mag,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,reflect_latitude,reflect_longitude
20080406072327300000,51.61,179.28,62.9,5.42,-4.14e+16,-9.24e+16,1.34e+17,-6.45e+16,-2.6e+16,-9.97e+16,46.13,155.79
20080406111423500000,51.93,-170.54,38.8,5.12,4.09e+16,-3.74e+16,-3.44e+15,4.54e+16,3e+13,-1.11e+16,47.35,160.0
20080406184815200000,-20.08,168.57,35.0,5.13,5.11e+16,-1.05e+16,-4.05e+16,2e+16,-3.19e+16,1.65e+16,8.63,154.39
20080407225436900000,-19.97,168.45,10.0,5.77,3.95e+17,2.33e+16,-4.19e+17,4.51e+16,-3.74e+17,1.73e+17,8.71,154.32
20080408015134800000,-26.29,-177.44,166.9,5.3,1.16e+16,-4.96e+16,3.8e+16,2.54e+16,8.82e+16,-4.62e+16,5.47,161.58
20080408020916900000,12.59,143.79,10.0,5.49,-2.79e+16,2.03e+16,7.5e+15,-2.15e+16,-2.83e+16,-2.13e+17,24.72,141.03
20080408040324200000,12.58,143.93,10.0,5.06,1.51e+15,1.76e+15,-3.27e+15,-1.94e+15,4.13e+15,-4.82e+16,24.72,141.11
20080408091727800000,-20.71,-178.85,597.0,5.14,-4.86e+16,1.3e+14,4.84e+16,-2.99e+16,-2.84e+16,9.43e+15,7.76,161.77
20080408143144100000,-20.0,168.71,35.0,5.03,3.45e+16,-6.72e+15,-2.78e+16,2.3e+14,-2.98e+16,9.38e+15,8.67,154.47
20080408154112100000,-14.72,167.29,152.1,5.06,2.66e+16,2.08e+16,-4.74e+16,-2.12e+16,5.4e+14,1.58e+16,11.23,154.0
20080409111317200000,-20.17,168.86,13.0,6.32,3.02e+18,-3.4e+17,-2.68e+18,1.02e+18,-2e+18,1.27e+18,8.61,154.53
20080409112340300000,-20.18,168.9,35.0,6.29,2.97e+18,-4.06e+17,-2.56e+18,3.34e+17,-1.58e+18,1.16e+18,8.58,154.57
20080409124612700000,-20.07,168.89,33.0,7.3,9.44e+19,-1.6e+19,-7.84e+19,3.64e+19,-4.73e+19,4.03e+19,8.64,154.57
20080409144750500000,-20.0,168.87,35.0,6.3,-3.04e+18,2.54e+17,2.78e+18,-2.41e+17,1.86e+18,-4.29e+17,8.68,154.56
20080410011003000000,-20.33,168.94,35.0,5.84,5.41e+17,-5.27e+16,-4.89e+17,1.82e+17,-3.97e+17,2.6e+17,8.51,154.58
20080410011739200000,-20.58,167.94,35.0,5.47,2.13e+17,-6.52e+16,-1.48e+17,1.81e+16,-7.01e+16,4.26e+16,8.36,154.03
20080410042935200000,-20.32,168.87,35.0,5.49,1.36e+17,-1.3e+16,-1.24e+17,7.76e+16,-1.35e+17,8.01e+16,8.51,154.54
20080410071719800000,39.35,74.96,10.0,5.01,3.52e+16,-4e+16,4.82e+15,7.16e+15,1.08e+16,1.07e+16,42.53,106.91
20080410080430500000,43.99,-128.59,10.0,5.28,-9.74e+16,-1.01e+16,1.08e+17,1.2e+16,-9e+14,1.99e+16,51.18,-178.72
20080410130724500000,-26.29,178.18,643.5,5.48,-2.98e+16,1.29e+17,-9.97e+16,-1.34e+17,-1.01e+17,-5.22e+16,4.56,159.7
20080411010842300000,16.09,145.31,10.0,5.08,-5.07e+16,5.55e+15,4.51e+16,1.01e+16,1.79e+16,2.63e+15,26.49,141.83
20080411012820100000,15.98,145.01,10.0,5.0,-3.97e+16,4.62e+15,3.51e+16,1.25e+16,3.23e+15,-9.4e+14,26.43,141.67
20080411015125000000,16.26,145.18,10.0,5.16,-7e+16,5.77e+15,6.42e+16,2.92e+15,9.53e+15,5.78e+15,26.57,141.76
20080411022325100000,16.18,144.93,10.0,5.35,-1.29e+17,5.2e+15,1.24e+17,1.76e+16,3.14e+16,9.4e+15,26.53,141.63
20080411024451500000,16.13,144.85,10.0,5.09,-5.27e+16,3.17e+15,4.95e+16,-1.2e+15,1.71e+16,3.8e+15,26.51,141.58
20080411031640200000,16.1,144.96,10.0,5.53,-2.51e+17,1.93e+16,2.31e+17,1.45e+16,3.57e+16,2.46e+16,26.49,141.64
20080411041750700000,-20.48,168.8,16.7,5.16,4.66e+16,-7.32e+15,-3.93e+16,1.28e+16,-4.96e+16,1.44e+16,8.45,154.49
20080411050253200000,16.17,144.88,10.0,5.5,-2.21e+17,9.3e+15,2.12e+17,3.9e+15,4.7e+16,1.54e+16,26.53,141.6
20080411095621100000,16.2,144.91,10.0,5.39,-1.54e+17,1.24e+16,1.42e+17,2.8e+15,2.86e+16,1.5e+16,26.54,141.61
20080411155416200000,-20.24,168.89,35.0,5.4,-9.38e+16,-5.09e+16,1.45e+17,6.1e+15,5.66e+16,-9.52e+16,8.55,154.56
20080411163557500000,-20.42,168.8,35.0,5.89,-6.55e+17,-1.48e+17,8.03e+17,-3e+16,3.53e+17,-3.68e+17,8.46,154.5
20080411174505600000,-20.4,168.82,35.0,6.04,1.14e+18,-3e+17,-8.43e+17,6.21e+17,-5.82e+17,5.88e+17,8.47,154.51
20080411192056700000,16.24,145.21,31.1,5.08,-5.28e+16,7.42e+15,4.54e+16,-1.67e+16,9.96e+15,7.1e+14,26.55,141.78
20080412120514600000,43.65,-127.62,10.0,5.47,1.8e+15,-1.32e+17,1.31e+17,-4.74e+16,1.1e+16,-1.44e+17,51.27,-178.11
20080412144334100000,-19.76,169.6,35.0,5.31,-5.1e+16,8.3e+15,4.28e+16,4.01e+16,1.52e+16,-9.78e+16,8.82,154.97
20080412182154000000,-20.03,168.87,20.3,5.12,-5.33e+16,5.57e+16,-2.4e+15,3.03e+15,-2.29e+16,-1.33e+16,8.68,154.55
20080413134140000000,67.65,-166.74,10.0,5.21,-7.65e+16,5.84e+16,1.82e+16,-1.86e+16,2e+16,-3.22e+16,55.11,154.84
20080414031538200000,-7.04,129.18,150.0,5.2,-1.74e+15,-5.83e+16,6e+16,3.03e+16,4.24e+16,-6.01e+15,14.75,132.93
20080414053832400000,44.28,-129.49,10.0,5.07,-3.74e+16,1.49e+15,3.59e+16,-2.41e+16,1.26e+16,-2.19e+16,51.09,-179.26
20080414153944000000,22.82,121.47,27.5,5.01,-1.88e+16,1.98e+16,-9.5e+14,-2.86e+16,-2.23e+15,-2.3e+16,30.05,128.98
20080415073245900000,16.23,144.99,10.0,5.36,-1.36e+17,1.21e+16,1.24e+17,3.54e+16,2.58e+16,7e+15,26.56,141.66
20080415075024500000,85.07,96.07,10.0,5.08,-4.86e+16,3.28e+16,1.58e+16,2.23e+16,-3.01e+15,-2.21e+16,61.49,133.88
20080415101930800000,85.07,95.91,27.9,5.02,-4.3e+16,2.87e+16,1.43e+16,-6.4e+14,4.59e+15,-1.83e+16,61.51,133.87
20080415172456500000,-18.7,-175.96,10.0,5.7,-1.09e+16,-1.49e+17,1.6e+17,1.14e+16,2.12e+16,-4.12e+17,9.82,162.91
20080415225951300000,51.85,-179.36,10.0,6.45,-2.27e+17,1.71e+18,-1.49e+18,9.33e+17,-1.57e+18,-5.39e+18,46.35,156.25
20080416003548900000,-18.61,-175.7,10.0,6.27,-2.26e+17,-1.09e+18,1.31e+18,2.29e+17,1.08e+17,-2.94e+18,9.87,163.06
20080416055419700000,51.88,-179.16,13.0,6.59,-1.14e+18,6.54e+18,-5.4e+18,2.21e+18,-2.19e+18,-7.18e+18,46.39,156.33
20080416081132300000,0.83,126.08,10.0,5.68,2.09e+17,1.55e+17,-3.64e+17,8.85e+16,-4.79e+16,-2.87e+17,18.9,131.22
20080416191936300000,39.03,140.01,166.0,5.8,-1.01e+16,9.53e+16,-8.52e+16,1.99e+17,5.73e+17,1.74e+17,37.93,138.83
20080416225923500000,-19.39,-179.14,651.0,5.32,1.17e+17,-4.28e+16,-7.45e+16,1.32e+16,-5.09e+16,-4.49e+16,8.36,161.79
20080417082907900000,8.26,91.78,35.0,5.13,-5.63e+16,-1.26e+16,6.89e+16,4.4e+14,4.49e+15,9.16e+15,24.21,112.13
20080417102026900000,-19.15,167.72,35.0,5.01,-4.05e+16,5.4e+14,4e+16,-5.25e+15,6.91e+15,-5.57e+15,9.09,153.98
20080417170252200000,15.89,144.88,10.0,5.54,-2.55e+17,6.3e+15,2.48e+17,2.56e+16,6.61e+16,4e+15,26.39,141.6
20080417225218100000,-13.4,167.1,212.5,5.34,9.24e+16,6.1e+15,-9.85e+16,-3.42e+16,-4.98e+16,6.3e+16,11.83,153.98
20080418055836500000,26.0,128.41,28.7,5.1,2.79e+16,-1.47e+16,-1.32e+16,4e+16,2.79e+16,-1.75e+16,31.47,132.76
20080418073548000000,49.37,155.68,71.5,5.01,-7.42e+15,1.86e+16,-1.11e+16,2.03e+16,2.96e+16,1.1e+16,43.46,145.77
20080418074348800000,25.98,128.39,26.3,5.01,4.07e+16,-1.83e+16,-2.24e+16,1.5e+16,1.41e+16,-1.11e+16,31.47,132.75
20080418203907100000,-17.34,-179.02,553.8,6.31,-2.19e+18,2.94e+18,-7.55e+17,-3.08e+17,-1.63e+18,2.08e+18,9.67,161.87
20080418211056900000,-27.53,-176.58,10.0,5.76,4.04e+17,-2.79e+16,-3.76e+17,6.3e+16,3.77e+17,-1.04e+17,5.02,161.78
20080419031225200000,-7.82,125.69,13.0,6.07,3.09e+17,-2.6e+17,-4.9e+16,-2.76e+17,-7.36e+17,-1.42e+18,14.55,131.03
20080419055842200000,-20.27,168.8,14.0,6.25,1.57e+18,-2.38e+18,8.1e+17,-3e+15,1.64e+18,1.27e+18,8.56,154.5
20080419102112500000,-7.88,125.72,10.0,5.93,1.65e+17,-1.34e+17,-3.2e+16,-1.66e+17,-5.34e+17,-8.41e+17,14.53,131.05
20080419145340800000,-7.87,125.69,10.0,5.4,3.4e+16,2.97e+16,-6.37e+16,-6.2e+15,-1.3e+17,-7.99e+16,14.53,131.04
20080419165045500000,-7.93,125.63,10.0,5.04,2.05e+16,-2.93e+16,8.77e+15,-1.91e+16,-2.55e+16,-1.93e+16,14.5,131.0
20080419185116300000,-7.95,125.81,5.9,5.09,-1.19e+16,-1.62e+16,2.81e+16,-1.68e+16,-2.3e+16,-3.91e+16,14.49,131.1
20080420052537000000,12.82,125.08,33.4,5.2,5.19e+16,-3.08e+15,-4.88e+16,-1.22e+16,5.79e+16,1.41e+16,24.92,130.74
20080420130120500000,-7.85,125.68,3.6,5.59,2.31e+17,-1.48e+17,-8.25e+16,-1.35e+17,-1.11e+17,-1.59e+17,14.55,131.03
20080421053333300000,-7.07,129.74,110.2,5.25,4.45e+16,-6.77e+16,2.32e+16,-1.49e+16,5.58e+16,4.79e+16,14.78,133.26
20080422153222300000,-20.35,168.79,27.6,5.08,-2.59e+15,-2.71e+16,2.96e+16,1.61e+16,1.41e+16,3.96e+16,8.5,154.49
20080423001115100000,-13.65,166.82,75.7,5.11,4.13e+16,-4.26e+15,-3.7e+16,7.45e+15,-3.32e+16,2.61e+16,11.86,153.72
20080423012720200000,33.53,141.07,65.6,5.14,-7.9e+14,6.1e+16,-6.03e+16,-1.57e+16,9.98e+15,-7.71e+15,35.17,139.41
20080423140542800000,-3.86,131.45,10.0,5.49,1.56e+17,-2.32e+16,-1.33e+17,-4.15e+16,1.41e+17,5.19e+16,16.48,134.21
20080423182841900000,22.88,121.62,10.0,5.97,-1.6e+16,7.38e+17,-7.22e+17,2e+17,3.01e+17,-8.1e+17,30.08,129.07
20080423220415400000,22.88,121.65,6.8,5.09,3.66e+16,1.89e+16,-5.55e+16,-8.4e+14,1.44e+16,-3.06e+16,30.08,129.09
20080423220912400000,22.77,121.72,10.0,5.01,2e+15,3.58e+16,-3.78e+16,2.07e+15,-4.59e+15,-1.63e+16,30.02,129.12
20080424011915200000,-20.06,168.72,35.0,5.61,-2.42e+17,1.17e+16,2.31e+17,-1.04e+17,1.78e+17,-8.05e+16,8.64,154.48
20080425095247800000,35.62,140.46,46.4,5.06,4.28e+16,3e+13,-4.29e+16,-2e+14,2.14e+16,-1.13e+16,36.22,139.07
20080425182258700000,-16.06,-175.03,303.4,5.38,-5.05e+16,6.03e+16,-9.7e+15,2.89e+16,1.17e+17,6.94e+16,10.92,163.89
20080426064010600000,39.52,-119.93,1.4,5.01,-6.82e+15,-3.33e+16,4.02e+16,1.99e+15,2.49e+15,1.85e+16,51.43,-172.46
20080426123859500000,13.9,51.66,10.0,5.3,-1.41e+16,8.92e+16,-7.51e+16,-2.17e+16,2.91e+16,6.88e+16,32.83,89.53
20080426131452200000,50.63,51.83,10.0,5.09,3.74e+16,9.2e+14,-3.83e+16,-3.13e+15,3.59e+16,1.83e+16,52.39,100.88
20080427011613000000,-3.27,101.41,46.4,5.2,7.18e+16,-4.04e+16,-3.13e+16,3.2e+16,-1.9e+16,3.44e+16,17.54,117.44
20080427050239900000,-7.78,107.88,40.7,5.0,3.42e+16,-3.53e+16,1.02e+15,1.58e+16,4.85e+15,1.21e+16,14.95,121.13
20080427072154600000,51.53,-176.54,35.0,5.14,5.37e+16,-4.64e+16,-7.35e+15,2.66e+16,2.38e+16,-2.03e+16,46.49,157.56
20080427173211100000,24.81,125.05,35.0,5.15,-6.15e+16,1.71e+16,4.44e+16,-1.66e+16,1.54e+16,-3.2e+16,30.95,130.95
20080427211759800000,48.69,-128.89,10.0,5.19,-1.32e+16,-6.81e+16,8.13e+16,-4.1e+15,5.5e+15,-1.27e+16,53.3,178.56
20080428183334200000,-19.94,168.95,32.0,6.39,4.5e+18,-3.29e+17,-4.17e+18,1.47e+17,-1.79e+17,2.03e+18,8.71,154.6
20080428202653100000,-20.24,168.82,35.0,6.03,-1.25e+18,9.35e+17,3.1e+17,-2.69e+17,-3.99e+17,-7.12e+17,8.55,154.52
20080429052604700000,41.45,142.03,46.7,5.76,4.49e+17,-3.01e+16,-4.19e+17,1.41e+17,2.66e+17,-1.71e+17,39.15,139.78
20080429191002200000,-6.11,127.48,404.7,5.92,6.3e+16,-2.19e+17,1.56e+17,-7.53e+17,2.03e+17,-5.2e+17,14.9,131.91
20080430030306900000,40.84,-123.5,29.1,5.36,-1.1e+17,-2.18e+16,1.32e+17,-4.04e+16,-4.22e+16,-1.27e+16,51.03,-174.76
20080301185126600000,53.89,159.29,112.3,5.44,6.01e+16,-3.03e+16,-2.98e+16,-5.57e+16,-1.55e+17,-5.43e+16,45.9,146.88
20080301195556200000,51.82,-179.43,35.0,5.22,-1.26e+16,7.11e+16,-5.85e+16,9.3e+15,-4e+14,-5.42e+16,46.34,156.25
20080302051144600000,51.86,-179.31,21.4,5.8,-1.75e+16,4.69e+17,-4.52e+17,1.25e+17,-1.53e+17,-4.02e+17,46.37,156.28
20080303023727100000,-2.18,99.82,25.0,6.16,1.04e+18,-6.5e+17,-3.92e+17,1.66e+18,-8.28e+17,6.43e+17,18.2,116.56
20080303093102500000,46.41,153.18,10.0,6.48,4.99e+18,-2.01e+18,-2.97e+18,1.75e+18,3.25e+18,-3.18e+18,41.87,144.84
20080303134940400000,19.91,121.33,10.0,5.98,9.77e+17,1.5e+16,-9.92e+17,-2.3e+17,-5.81e+17,-2.25e+17,28.59,128.83
20080303141114600000,13.35,125.63,24.0,6.87,-2.13e+19,1.58e+19,5.49e+18,5.6e+17,5.75e+18,-1.7e+19,25.18,131.05
20080303180140800000,14.23,56.57,10.0,5.43,-1.68e+17,1.11e+17,5.75e+16,9e+15,-8.23e+16,-5.1e+16,32.04,92.45
20080303200646000000,13.56,125.48,10.0,5.26,-9.12e+16,1.74e+16,7.38e+16,2.26e+16,2.77e+16,-3.51e+16,25.3,130.98
20080303211400500000,3.8,92.39,31.6,5.22,1.33e+16,-6.17e+16,4.84e+16,-2.8e+16,-3.37e+16,-5.11e+16,21.8,112.38
20080303225534000000,-4.93,151.69,109.2,5.23,3.51e+16,-1.25e+16,-2.26e+16,1.29e+16,6.74e+16,4.64e+16,15.93,145.48
20080304173146800000,23.12,120.82,11.3,5.2,7.08e+16,-1.42e+16,-5.66e+16,1.43e+16,-3.03e+16,-3.18e+16,30.22,128.65
20080304192427000000,52.24,-173.72,10.0,5.5,-1.79e+17,1.48e+17,3.1e+16,6.67e+16,3.55e+16,-1.3e+17,47.13,158.53
20080305170407700000,5.08,94.82,56.4,5.03,3.49e+16,-1.97e+16,-1.52e+16,1.77e+16,-1.19e+16,2.4e+16,22.29,113.75
20080306012159100000,2.57,128.23,125.0,5.85,4.82e+17,1.35e+17,-6.18e+17,2.69e+17,4.11e+17,8.92e+16,19.63,132.39
20080306033614700000,-2.23,99.79,35.0,5.27,7.44e+16,-3.42e+16,-4.02e+16,4.4e+16,-3.83e+16,5.07e+16,18.17,116.53
20080306093843400000,51.52,156.55,134.4,5.48,3.59e+16,-6.59e+16,3e+16,-8.55e+16,-1.79e+17,-4.86e+16,44.6,145.98
20080307094010700000,-17.02,175.74,10.0,5.0,-4.5e+14,-1.1e+15,1.55e+15,-9.92e+15,4.9e+14,3.87e+16,10.44,158.45
20080307165457200000,36.45,140.61,57.0,5.17,5.58e+16,4.29e+15,-6.01e+16,1.14e+16,3.53e+16,-2.26e+16,36.63,139.14
20080307194603100000,-15.53,-173.21,50.2,5.0,9e+14,-2.12e+16,2.03e+16,-1.32e+16,1.63e+16,-2.85e+16,11.61,164.68
20080308003830200000,1.74,127.03,83.9,5.17,6.5e+16,-1.33e+16,-5.17e+16,-2.85e+15,-2.81e+16,-3.11e+16,19.27,131.73
20080309035107000000,33.3,59.2,4.0,5.05,1.81e+16,-3.94e+16,2.14e+16,7.64e+15,2.83e+15,3.38e+16,42.16,97.42
20080310014433100000,31.79,131.46,53.8,5.07,4.16e+16,-8.81e+15,-3.28e+16,1.38e+16,1.85e+16,-2.38e+16,34.33,134.46
20080310045756100000,47.55,152.83,103.7,5.1,-3.46e+16,4.92e+15,2.97e+16,2.04e+16,4.11e+16,6.67e+15,42.46,144.64
20080311143710300000,52.17,-169.48,16.5,5.63,2.22e+17,-1.37e+17,-8.49e+16,2.37e+17,6.43e+16,-1.6e+17,47.59,160.34
20080312013234700000,1.93,132.52,10.0,5.04,-2.29e+16,-2.29e+16,4.57e+16,-2.2e+16,1.97e+15,4.87e+15,19.38,134.8
20080312020705800000,-16.54,167.21,18.5,5.27,6.94e+16,1.5e+15,-7.09e+16,2.09e+16,-6.91e+16,9.7e+15,10.45,153.8
20080312112334100000,-16.57,167.34,13.0,6.43,3.77e+18,2.86e+17,-4.06e+18,6.62e+17,-3.9e+18,6.4e+17,10.44,153.87
20080312113655300000,-16.49,167.18,10.0,6.33,2.87e+18,-1.24e+17,-2.74e+18,8.12e+17,-2.46e+18,8.74e+17,10.48,153.78
20080313011645900000,1.71,126.65,64.0,5.2,5.56e+16,2.35e+16,-7.91e+16,2.33e+16,-2.98e+16,5e+15,19.28,131.53
20080313084107400000,43.07,146.53,52.9,5.35,5.57e+16,2.24e+16,-7.81e+16,7.83e+16,2.37e+16,-7.86e+16,40.03,141.9
20080314093821800000,61.07,-152.64,143.7,5.13,1.97e+16,-6.34e+16,4.36e+16,-2.69e+15,1.94e+16,2.15e+16,54.14,163.0
20080314095903400000,-3.05,141.74,45.8,5.17,3.51e+16,-4.91e+16,1.4e+16,-5.1e+16,2.17e+16,2.32e+16,16.84,139.93
20080314104532600000,47.57,154.16,26.4,5.43,1.41e+17,-2.41e+16,-1.17e+17,4.3e+16,7.51e+16,-8.39e+16,42.49,145.21
20080314160222000000,-22.25,-175.04,35.0,5.43,1.33e+17,-1.17e+16,-1.21e+17,4.07e+16,1.17e+17,-2.12e+16,7.89,163.15
20080314223209600000,26.99,142.6,11.0,5.98,8.98e+17,1.08e+17,-1.01e+18,4.9e+16,7.11e+17,5.1e+16,31.92,140.26
20080315144325800000,2.7,94.59,20.1,6.03,1.22e+18,-6.62e+17,-5.55e+17,2.94e+17,-5.13e+17,6.52e+17,21.07,113.62
20080315144436100000,42.41,-126.83,10.0,5.71,-4.48e+17,2.96e+16,4.18e+17,-3.41e+16,3.83e+16,1.37e+17,50.88,-177.13
20080315164235200000,12.9,125.3,35.0,5.15,5.77e+16,-1.12e+16,-4.65e+16,-1.22e+16,4e+16,6.31e+15,24.96,130.86
20080316051857400000,13.29,125.59,14.7,5.03,-3.43e+16,2.44e+16,9.98e+15,3.33e+15,1.09e+16,-3.04e+16,25.16,131.03
20080316195649900000,-15.96,-175.04,35.0,5.02,2.33e+15,-1.49e+16,1.26e+16,4.7e+14,-2.91e+15,-3.98e+16,11.31,163.62
20080316230525600000,-2.9,101.1,35.0,5.09,3.83e+16,-1.75e+16,-2.08e+16,2.54e+16,-1.53e+16,3.16e+16,17.76,117.27
20080318082247100000,-29.25,-177.44,25.0,6.21,1.98e+18,1.38e+17,-2.11e+18,3.42e+17,1.52e+18,-5.88e+17,4.06,161.14
20080319115553300000,-6.94,155.32,27.4,5.4,1.21e+17,-9.49e+16,-2.64e+16,7.84e+16,-4.59e+16,7.49e+16,15.07,147.45
20080320121542000000,1.58,127.26,104.6,5.06,1.41e+16,1.16e+16,-2.57e+16,-2.89e+16,-3.18e+16,7.39e+15,19.16,131.86
20080320141044600000,6.18,126.93,82.5,6.04,9.99e+17,4.66e+17,-1.46e+18,4.9e+16,7.62e+17,-2.46e+17,21.51,131.69
20080320223257900000,35.49,81.47,10.0,7.09,-4.92e+19,-3.63e+18,5.29e+19,1.25e+19,8.23e+18,1.09e+19,39.62,109.3
20080321061605800000,35.69,81.72,21.9,5.24,-8.2e+16,-3.9e+15,8.59e+16,2.93e+16,-2.36e+16,3.6e+15,39.69,109.45
20080321102022600000,12.56,141.84,10.0,5.04,-4.2e+16,3.38e+16,8.2e+15,1.14e+16,-2.1e+16,-1.04e+16,24.69,139.96
20080321120254400000,35.3,81.34,10.0,5.17,-6.14e+16,-1.53e+16,7.66e+16,7.3e+15,-1.64e+16,1.37e+16,39.54,109.2
20080321123659400000,24.55,97.5,17.1,5.12,-1.08e+16,-1.77e+16,2.85e+16,8.11e+15,5.25e+15,5.51e+16,32.26,116.23
20080321174030300000,13.02,125.86,37.2,5.0,-3.04e+16,1.02e+16,2.02e+16,-1.79e+16,-8.72e+15,-2.2e+16,25.0,131.17
20080321222919300000,-18.26,168.18,51.4,5.03,3.33e+16,5.9e+14,-3.39e+16,5.37e+15,-1.75e+16,2.34e+16,9.54,154.28
20080322135135300000,54.18,-162.48,10.0,5.36,3.36e+16,-2.72e+16,-6.4e+15,1.28e+17,4.59e+16,-1.33e+16,49.46,162.49
20080322212411300000,52.18,-178.72,132.0,6.21,-1.16e+18,-5.3e+16,1.21e+18,3.85e+17,-2.16e+18,-7e+17,46.63,156.59
20080323205613700000,35.7,81.6,10.0,5.11,-3.77e+16,-3.35e+16,7.12e+16,5.64e+15,-1.25e+16,-5.83e+15,39.71,109.4
20080324034012100000,37.14,141.29,41.8,5.18,6.05e+16,-9.02e+15,-5.15e+16,1.25e+16,4.12e+16,-2.52e+16,36.98,139.47
20080324070234600000,-16.91,167.03,10.0,5.46,1e+16,-3.8e+16,2.8e+16,4.12e+16,-7.92e+16,1.75e+17,10.26,153.68
20080324075832200000,35.6,81.64,10.0,5.07,-4.11e+15,-4.3e+16,4.72e+16,7.81e+15,-2.26e+16,-4.64e+15,39.66,109.41
20080325005747300000,52.54,-168.73,41.4,5.22,6.07e+16,-3.77e+16,-2.3e+16,5.83e+16,2.25e+16,-2.74e+16,47.87,160.57
20080325011421900000,52.37,-168.64,31.2,5.04,3.98e+16,-2.55e+16,-1.44e+16,2.45e+16,6.22e+15,-1.64e+16,47.79,160.64
20080326103927900000,35.7,81.71,10.0,5.19,-1.19e+16,-6.66e+16,7.85e+16,-3.8e+15,-2.16e+16,1.87e+16,39.7,109.46
20080326135716600000,-22.19,-178.14,371.2,5.23,-3.8e+16,2.74e+16,1.07e+16,-3.37e+16,-7.79e+16,-5.72e+15,7.38,161.77
20080326183334100000,46.43,152.98,16.6,5.5,1.74e+17,-5.96e+16,-1.14e+17,6.07e+16,1.19e+17,-9.81e+16,41.87,144.75
20080326200605800000,13.59,144.88,70.6,5.57,1.32e+17,-7.43e+16,-5.76e+16,9.92e+16,-4.45e+16,2.6e+17,25.19,141.63
20080327192541200000,-3.92,141.9,70.2,5.31,-6.8e+15,-2.07e+16,2.75e+16,-4.87e+16,2.97e+16,9.84e+16,16.38,140.02
20080327230745200000,59.01,-152.17,68.5,5.31,2.4e+15,-1.08e+17,1.05e+17,2.9e+15,-1.26e+16,4.38e+16,53.25,164.18
20080328013518900000,1.86,128.47,67.2,5.06,-6.44e+15,-7.57e+15,1.4e+16,1.03e+15,2.46e+16,4.2e+16,19.33,132.54
20080328063947200000,-32.88,179.36,365.0,5.67,-1.25e+17,-6.62e+16,1.91e+17,-2.15e+17,2.91e+17,-2.94e+16,1.57,159.3
20080328224132200000,20.25,121.95,10.0,5.8,-2.6e+16,3.6e+17,-3.34e+17,4.22e+16,-2.24e+16,-5.24e+17,28.75,129.18
20080329015337000000,1.07,126.26,8.6,5.25,8.8e+16,-3.57e+16,-5.23e+16,-8.5e+15,-8.8e+15,-5.25e+16,19.02,131.33
20080329030131900000,13.29,125.68,17.7,5.66,-3.58e+17,1.3e+17,2.28e+17,-2.61e+16,1.33e+17,-1.82e+17,25.16,131.08
20080329080947800000,20.27,121.98,16.2,5.49,6.62e+16,1.41e+16,-8.03e+16,-2.26e+16,1.38e+16,-2.05e+17,28.75,129.19
20080329173050200000,2.86,95.3,20.0,6.34,1.18e+18,-7.59e+17,-4.18e+17,2.66e+18,-2.71e+18,8.14e+17,21.11,114.02
20080329210825600000,54.55,-161.65,45.6,5.11,4.58e+16,-4.65e+16,6.6e+14,3.45e+16,9.11e+15,-5.27e+15,49.77,162.72
20080330083227100000,37.84,101.84,10.0,5.06,-5e+13,-3.69e+16,3.69e+16,-4.62e+15,1.17e+16,2.88e+16,38.7,119.87
20080330171007800000,-26.01,-177.93,154.8,5.45,-5.05e+16,-6.56e+16,1.16e+17,-8.34e+16,-1.4e+17,-1.23e+16,5.63,161.33
20080330182144600000,-16.65,167.6,35.0,5.06,3.92e+16,1.46e+15,-4.07e+16,-2.63e+15,-2.43e+16,1.48e+16,10.38,154.02
20080330221251500000,0.11,98.24,49.2,5.19,1.68e+16,-7.01e+16,5.33e+16,2.82e+16,2.41e+16,1.97e+16,19.46,115.64
20080331190344300000,-17.46,167.88,36.2,5.04,2.87e+16,6.08e+15,-3.48e+16,2.76e+15,-3.16e+16,7.16e+15,9.97,154.14
20080801022140800000,13.66,118.63,62.3,5.38,-5.02e+16,-5.3e+16,1.03e+17,-4.55e+16,-3.84e+16,-1.02e+17,25.5,127.19
20080801083243000000,32.04,104.72,7.0,5.68,2.71e+17,4.36e+16,-3.15e+17,-1.76e+17,-2.04e+17,-1.03e+17,35.55,120.7
20080801103524300000,13.52,120.76,135.1,5.56,2.52e+17,-1.23e+17,-1.29e+17,-4.64e+16,-6.01e+16,1.45e+17,25.31,128.32
20080802040327700000,29.35,130.28,54.7,5.07,4.43e+16,-1.97e+16,-2.46e+16,2.11e+16,1.44e+16,-2.19e+16,33.12,133.8
20080802153422800000,-16.31,178.16,10.0,5.45,-1.99e+16,-9.12e+16,1.11e+17,2e+14,-3.09e+16,1.58e+17,10.89,159.82
20080804032650400000,-8.2,120.31,39.9,5.11,3.86e+16,-4.67e+16,8.11e+15,-3.48e+16,-1.47e+16,-4.4e+14,14.42,128.05
20080804044214900000,49.85,156.38,76.9,5.73,-5.36e+16,-1.58e+16,6.94e+16,7.05e+16,4.86e+17,-5.57e+16,43.73,146.04
20080804102558000000,27.08,126.17,25.4,5.27,-1.83e+16,2.24e+16,-4.1e+15,3e+16,6.8e+15,9.46e+16,32.06,131.6
20080804151653200000,-5.06,151.8,45.1,5.43,1.57e+17,-1.65e+17,8e+15,3.05e+16,-3.11e+16,-6.47e+16,15.94,145.52
